Transaction_ID,Employee_ID,Transaction_Amount,Discount,Approval_Level,Bank_Account_Change,Order_Receiver,Customer_ID,Order_Status,Transaction_Date,Order_Status_Date,Is_Fraudulent
1109,22,4089.200839249642,23.318162875079256,Employee,False,7,100,Ordered,2022-01-12,2023-07-06,False
1110,9,5911.874432043373,13.873105041045855,Senior Manager,True,4,30,Hold,2023-06-15,2023-08-29,False
1111,3,4554.635337656696,26.499966246074177,Manager,False,19,21,In Progress,2023-11-02,2023-11-02,False
1112,22,6037.228993089456,7.287918441714742,Employee,False,13,85,In Progress,2022-06-25,2023-08-16,False
1113,21,6372.276086609219,15.592122482338256,Senior Manager,True,21,54,Ordered,2023-07-25,2023-12-31,True
1114,6,2270.2936123244717,17.068189373283083,Senior Manager,True,11,62,Invoiced,2022-02-07,2023-08-24,False
1115,17,8165.475452617659,20.800121616559892,Manager,True,23,54,Invoiced,2023-05-28,2023-08-22,False
1116,9,7529.100905909334,12.983769264154555,Senior Manager,True,21,37,Hold,2023-07-25,2023-08-29,False
1117,19,7302.927765664688,24.196575398514106,Senior Manager,True,8,80,Cancelled,2022-06-29,2022-10-21,False
1118,17,5331.28632631521,17.720208147384696,Manager,False,15,104,Ordered,2022-12-04,2023-06-02,False
1119,24,1554.5260246681798,22.367191371970552,Manager,False,17,108,Cancelled,2023-11-15,2023-12-29,False
1120,20,6002.032914762608,3.1289139875133385,Senior Manager,False,10,106,Ordered,2023-08-22,2023-09-15,False
1121,6,3675.9261559178135,26.853639165216272,Senior Manager,False,9,15,In Progress,2022-11-18,2023-03-16,False
1122,12,4020.3848928740513,29.56068805385919,Employee,False,9,37,Ordered,2023-11-27,2023-12-02,False
1123,16,9949.186128519317,28.573491665116087,Senior Manager,True,21,76,Invoiced,2022-10-21,2023-07-28,False
1124,16,5242.596815985895,25.88345681489064,Senior Manager,True,14,49,Invoiced,2022-12-23,2023-03-17,False
1125,12,1922.7228954030277,16.13614173862005,Manager,False,3,13,Cancelled,2023-04-24,2023-12-24,False
1126,5,5348.93326501268,15.895655641590833,Manager,True,20,62,Ordered,2022-09-30,2023-02-18,False
1127,12,5109.537421949741,29.347409775179962,Senior Manager,False,24,3,Hold,2023-03-13,2023-05-12,False
1128,9,7220.504163783178,14.171415903627143,Manager,False,6,33,Invoiced,2023-06-23,2023-10-20,False
1129,4,1315.9474139210322,13.689110528613034,Manager,False,2,111,Cancelled,2023-02-22,2023-10-19,False
1130,19,5563.802045047985,29.763579188765362,Employee,True,2,11,Cancelled,2023-03-10,2023-09-26,False
1131,18,9704.135178232438,12.65214520905377,Manager,True,13,22,In Progress,2023-04-15,2023-12-03,False
1132,24,6731.627140901653,27.942753783470646,Manager,False,23,54,Ordered,2023-12-31,2023-12-31,False
1133,15,4145.040177754603,29.43289584902925,Employee,False,16,41,Invoiced,2022-12-31,2023-05-17,False
1134,20,9921.106077936316,12.745159711299644,Employee,True,3,83,Ordered,2023-05-16,2023-07-28,False
1135,13,3255.4554229250084,1.0375324637390426,Manager,False,14,107,In Progress,2023-07-01,2023-10-19,True
1136,23,9079.93673763069,29.524443867902562,Employee,True,8,59,Shipped,2022-06-21,2023-11-01,False
1137,15,2790.9789655486684,10.451725633282878,Employee,False,10,4,Shipped,2023-07-09,2023-09-22,False
1138,13,6944.9799567159125,23.769153781419327,Manager,False,10,96,Hold,2022-10-21,2023-03-10,False
1139,11,8304.951854287312,18.898442242397394,Employee,False,2,63,In Progress,2022-05-21,2023-02-13,False
1140,10,4011.858412943297,15.113315483765913,Manager,True,16,112,Cancelled,2022-01-27,2022-02-16,False
1141,8,3246.3359679652244,24.530948723346633,Senior Manager,True,12,38,Invoiced,2022-07-05,2023-03-04,False
1142,11,3451.1439750818936,22.652443425624355,Employee,False,21,108,Invoiced,2022-09-27,2023-08-06,False
1143,4,6106.9708862831585,14.394623525789344,Manager,True,8,23,Cancelled,2023-03-03,2023-09-24,False
1144,10,4069.8084594081893,12.967925931979586,Senior Manager,False,5,91,Hold,2022-10-06,2023-10-19,False
1145,22,8303.574405682617,5.418334164125267,Employee,True,22,27,Invoiced,2023-01-23,2023-04-06,False
1146,13,1493.5650566042032,22.956515404278328,Senior Manager,True,8,11,Invoiced,2023-11-18,2023-12-25,False
1147,14,7883.674775072956,13.858566165242648,Senior Manager,True,21,69,Hold,2023-12-23,2023-12-29,False
1148,22,3174.914859556015,11.895187375108398,Employee,True,6,21,Invoiced,2023-12-13,2023-12-23,False
1149,19,6820.848745313453,28.43699032083439,Senior Manager,True,19,4,Invoiced,2022-09-21,2023-08-22,False
1150,18,4685.166036069002,19.133032236511532,Manager,True,19,16,Invoiced,2023-07-26,2023-09-28,False
1151,12,3150.269958766152,3.6153435594296033,Employee,True,17,108,Invoiced,2022-09-16,2023-04-23,False
1152,16,8664.13634290882,1.9697314772959407,Senior Manager,True,17,74,Hold,2023-09-07,2023-10-28,False
1153,20,8692.503573186284,3.5849488084586154,Senior Manager,False,15,90,Invoiced,2023-08-17,2023-12-26,False
1154,24,5555.319849752965,20.149862800088645,Senior Manager,False,22,42,Invoiced,2023-04-04,2023-07-01,False
1155,24,3358.6727405918464,23.15290210540033,Manager,True,13,44,Shipped,2023-07-29,2023-09-25,False
1156,20,5076.756850338337,26.672208854827637,Employee,True,6,22,Hold,2023-11-17,2023-12-06,False
1157,3,2326.650834743695,27.139171511330236,Manager,False,11,28,Hold,2022-07-02,2023-02-26,False
1158,16,8369.93539975307,0.04087220082845011,Employee,True,6,61,Hold,2023-05-23,2023-06-04,False
1159,4,2170.7268374352157,19.350893962323944,Senior Manager,False,14,73,Cancelled,2023-10-31,2023-11-07,False
1160,5,4269.925059760273,21.011131150309776,Employee,False,21,41,Shipped,2022-01-29,2023-08-15,False
1161,21,7337.987935636576,20.504576768233566,Employee,False,21,73,Ordered,2022-07-20,2022-07-30,False
1162,19,2391.7665205012095,26.497320881375913,Senior Manager,True,19,2,In Progress,2022-12-21,2023-03-14,False
1163,5,3656.5559140946016,21.85324615483611,Manager,False,18,104,Ordered,2023-09-21,2023-11-18,False
1164,7,467.4590302031569,11.164239291474193,Senior Manager,False,1,45,Cancelled,2023-07-05,2023-12-23,False
1165,19,5132.233020084337,28.91264018784939,Manager,True,1,49,Cancelled,2022-06-11,2023-04-12,False
1166,17,2422.1760425757184,25.29495773492279,Employee,False,21,26,Hold,2023-08-12,2023-09-19,False
1167,17,9983.600902749298,8.207528654478615,Senior Manager,False,15,64,Shipped,2023-03-04,2023-12-01,False
1168,13,5613.723107050167,0.7772285386514777,Manager,True,12,19,Hold,2023-05-10,2023-11-16,False
1169,9,6835.245920626498,25.887168336031745,Manager,False,22,102,Ordered,2022-05-06,2022-06-08,False
1170,1,6863.453779455174,23.638993866646175,Manager,True,2,115,Hold,2023-08-30,2023-12-02,False
1171,4,807.0891029200528,9.101758385512577,Senior Manager,False,13,51,Invoiced,2022-04-14,2023-07-25,False
1172,21,8166.1550342488545,20.273641391557206,Employee,False,17,10,In Progress,2023-10-13,2023-11-02,False
1173,20,3562.4475327609734,14.814902399539227,Employee,True,16,53,Invoiced,2023-10-22,2023-12-05,False
1174,13,8472.18947269368,21.90816267060264,Senior Manager,True,23,16,Shipped,2022-12-09,2023-01-12,False
1175,11,6698.41734234907,6.529553462346583,Senior Manager,False,24,66,Shipped,2023-05-09,2023-06-10,False
1176,7,1268.2056892829883,7.839210295552914,Employee,False,2,103,Cancelled,2022-09-14,2023-09-24,False
1177,7,8873.074040724154,18.30859519102213,Senior Manager,True,21,13,Shipped,2022-10-21,2023-11-11,False
1178,11,8049.274384698568,3.337929820263507,Manager,False,14,78,Shipped,2023-11-17,2023-12-02,False
1179,11,7871.294820577156,29.108062565891373,Manager,False,18,41,Invoiced,2023-03-16,2023-10-01,False
1180,3,3637.1686338756567,10.645647530777435,Employee,False,22,102,Ordered,2022-02-12,2023-01-26,False
1181,16,8954.495390794567,14.787049784711376,Senior Manager,False,5,67,Cancelled,2022-01-27,2023-10-06,False
1182,15,4490.78330401941,9.050154210093037,Employee,False,4,64,In Progress,2022-01-23,2022-09-24,False
1183,24,7561.61863759801,22.89172151005083,Manager,True,14,49,Cancelled,2022-12-24,2023-11-06,False
1184,24,1427.474892882767,10.420993615165843,Employee,False,24,103,In Progress,2022-11-04,2023-06-19,False
1185,6,4951.409405721695,28.466612852336503,Senior Manager,True,18,103,Shipped,2023-01-13,2023-04-06,False
1186,22,1304.0920625063163,19.1793632872,Employee,True,14,87,Shipped,2023-08-12,2023-11-06,False
1187,11,8270.4856009949,25.591486335987366,Employee,False,8,114,Hold,2023-09-13,2023-12-26,False
1188,6,3129.2494852122272,20.583089908354207,Senior Manager,False,9,42,Hold,2023-06-22,2023-09-23,False
1189,2,2017.4894368302182,17.660898062992743,Employee,False,2,98,Hold,2023-08-05,2023-11-04,False
1190,14,2773.829960022006,4.724348483250579,Employee,True,13,23,In Progress,2023-10-25,2023-10-28,False
1191,13,3745.4294435570005,13.08199289995899,Employee,True,20,86,Hold,2022-04-01,2022-05-02,False
1192,9,4385.827717381196,15.094155853632753,Employee,True,15,13,Shipped,2023-09-06,2023-11-22,False
1193,8,1845.6225208515282,19.960629953602023,Employee,True,5,118,In Progress,2023-10-06,2023-10-21,False
1194,17,6663.3685832395095,29.89922961581153,Employee,False,13,81,Hold,2023-03-12,2023-06-24,False
1195,20,2471.2588598646525,18.435148766167607,Employee,True,3,62,Ordered,2022-09-01,2023-05-30,False
1196,16,385.532769689759,16.473098856985825,Manager,True,13,58,Shipped,2022-09-05,2023-09-17,False
1197,13,3474.7376538378703,15.728294126421043,Manager,False,18,106,Shipped,2022-09-19,2023-07-02,False
1198,5,3044.942162311394,20.509905586592676,Manager,True,10,83,Ordered,2023-03-24,2023-08-13,False
1199,22,9545.64789728125,0.43197970639967886,Employee,True,23,83,Ordered,2023-04-09,2023-09-14,False
1200,23,9037.92435577617,8.9393443446271,Manager,True,22,107,Cancelled,2023-04-08,2023-07-25,False
1201,5,8137.077626382342,11.029181572031547,Employee,False,17,109,Shipped,2023-09-06,2023-09-08,False
1202,2,3617.6872790365633,24.259565018795975,Employee,True,24,60,Shipped,2023-11-27,2023-12-25,False
1203,20,6997.810471491682,16.8247180548854,Employee,False,18,102,Shipped,2023-11-20,2023-12-27,False
1204,5,8467.657337314242,4.8435759773781015,Employee,True,24,74,Hold,2023-12-15,2023-12-27,False
1205,10,1421.9545374744127,21.92429763298175,Senior Manager,False,9,31,Hold,2022-10-26,2023-09-03,False
1206,19,3659.1393417450204,15.590802704516232,Senior Manager,True,5,77,Ordered,2023-05-03,2023-12-26,False
1207,17,4254.797154327618,3.771103800536091,Manager,True,17,17,Cancelled,2022-07-05,2023-06-05,False
1208,14,3536.2506565275135,22.32450816742753,Employee,True,15,22,Ordered,2022-02-28,2023-01-22,False
1209,16,7103.641746279426,5.1621924155667145,Manager,False,23,101,Shipped,2023-09-18,2023-12-20,False
1210,13,8735.574770879899,2.6504240843351567,Manager,False,13,36,Cancelled,2023-09-23,2023-10-04,False
1211,16,2288.757168789919,17.207087362451706,Manager,True,9,14,Invoiced,2022-11-07,2022-11-27,False
1212,3,9837.096285129437,12.66858433132355,Employee,True,11,100,Ordered,2023-10-05,2023-11-07,False
1213,3,203.2960739212233,2.5965984977668266,Senior Manager,True,10,93,In Progress,2023-02-20,2023-09-22,False
1214,12,6459.241574959148,1.4953786709448358,Manager,True,23,32,Hold,2022-05-27,2023-05-26,False
1215,23,6422.936489300104,17.465470089182947,Senior Manager,True,5,23,Shipped,2022-10-02,2023-11-03,False
1216,10,9876.89281647302,19.63671849066621,Manager,False,3,29,Cancelled,2022-02-10,2023-10-28,False
1217,16,8839.569527282916,22.923418307042976,Employee,True,6,97,Ordered,2022-05-14,2023-05-02,False
1218,1,3105.3583042408113,26.163468858711454,Employee,True,24,98,Ordered,2023-05-30,2023-06-24,False
1219,1,6410.753087098579,20.469859730820023,Senior Manager,False,7,76,Ordered,2023-02-06,2023-11-12,False
1220,10,2711.750515428709,5.628072388103701,Manager,True,23,16,Invoiced,2022-02-09,2023-09-01,False
1221,18,5856.500390557204,17.027740288790003,Manager,True,7,97,Ordered,2023-11-14,2023-12-20,False
1222,12,8122.980252608845,28.362423989115342,Senior Manager,True,8,25,Cancelled,2023-08-18,2023-10-05,False
1223,17,6136.338694595677,1.4173096286594389,Employee,True,6,28,Cancelled,2023-05-29,2023-09-05,False
1224,11,6464.543444412155,3.867270278991868,Manager,True,12,66,Invoiced,2023-09-17,2023-10-25,False
1225,6,142.00946141145948,10.867313873982853,Senior Manager,True,19,1,Ordered,2023-05-30,2023-10-21,False
1226,10,9271.547206388921,15.579528534374912,Manager,False,7,55,Shipped,2022-02-09,2022-05-27,False
1227,2,7571.879833094157,20.821912285704236,Employee,True,14,101,Ordered,2022-10-30,2023-02-26,False
1228,23,4008.114287356995,15.664853631338925,Employee,False,18,48,Shipped,2022-03-07,2023-07-13,False
1229,11,8501.002572563888,15.713060656875191,Manager,True,1,97,Invoiced,2022-12-31,2023-04-07,False
1230,5,1649.9471511382415,3.190397180247413,Manager,True,11,47,Hold,2023-01-18,2023-02-04,False
1231,5,8465.461339467794,2.2557005378146586,Senior Manager,False,8,28,Cancelled,2023-06-29,2023-11-06,False
1232,7,9918.369113126682,6.370546518690797,Manager,False,10,75,Invoiced,2023-06-08,2023-11-09,False
1233,15,4011.832921653733,20.657534068722416,Employee,False,6,12,In Progress,2023-06-12,2023-06-23,False
1234,10,9129.525007474065,18.90441743310942,Employee,True,7,106,Hold,2022-07-20,2023-06-11,False
1235,15,5778.580528510293,3.106779470677654,Manager,True,6,32,Ordered,2023-01-19,2023-08-01,False
1236,8,126.58747913218734,15.862192519104203,Employee,True,18,114,Invoiced,2023-10-20,2023-12-15,False
1237,4,9707.055481626718,3.958843255306652,Senior Manager,True,12,118,Shipped,2023-12-19,2023-12-24,False
1238,24,8134.283812267958,23.741333887061863,Employee,False,6,44,Shipped,2022-09-18,2023-05-21,False
1239,15,5407.367369068271,17.998300415695148,Senior Manager,True,21,52,Cancelled,2023-04-08,2023-10-31,False
1240,4,2540.809336221387,13.339903160691337,Manager,False,8,22,In Progress,2023-05-03,2023-10-06,False
1241,5,1114.6241045385495,5.85981608619745,Senior Manager,True,23,87,Hold,2022-06-24,2023-05-31,False
1242,21,5450.8738158027745,2.5252796706928358,Manager,False,7,65,Hold,2023-07-26,2023-11-25,False
1243,9,1670.4775929234129,9.313869950483454,Senior Manager,False,12,97,Ordered,2022-09-15,2023-09-07,False
1244,11,3794.407633769423,9.802938297813137,Employee,False,16,27,Shipped,2023-01-10,2023-04-04,False
1245,12,7247.6778336971465,6.608672307677991,Employee,False,2,47,Invoiced,2023-11-16,2023-12-05,False
1246,4,7887.636517480198,14.063046914440683,Manager,True,10,39,Ordered,2022-09-12,2023-08-15,False
1247,24,9750.63401676516,17.834518978477725,Senior Manager,True,12,75,Cancelled,2023-12-26,2023-12-26,False
1248,2,6194.049175609943,17.74475118776575,Senior Manager,True,2,49,Cancelled,2023-05-24,2023-07-05,False
1249,9,4350.2958385824195,6.3743858124584785,Senior Manager,True,14,114,Shipped,2022-11-22,2022-12-27,False
1250,6,9634.717702726495,23.79856583802701,Employee,True,3,75,Hold,2022-06-11,2023-03-18,False
1251,20,1751.6945036211398,9.24293749577379,Senior Manager,False,22,41,Ordered,2023-11-17,2023-12-03,False
1252,9,243.60845871559965,22.95688524362382,Manager,False,16,14,Invoiced,2022-02-10,2023-05-09,False
1253,9,4137.798779557521,15.970986082916092,Employee,False,1,82,In Progress,2023-05-20,2023-08-06,False
1254,22,5571.1918020414405,1.3622939087309793,Employee,True,9,55,Hold,2022-11-25,2023-11-11,False
1255,6,9509.085006275904,20.030534932846855,Manager,False,19,29,In Progress,2023-06-30,2023-09-04,False
1256,2,7524.685403658785,22.934901689884363,Senior Manager,True,24,3,Hold,2022-03-10,2022-03-10,False
1257,23,4243.518366141857,22.300903029441677,Senior Manager,False,21,114,Invoiced,2022-01-14,2023-06-03,False
1258,9,8583.543287842354,3.700890416085756,Manager,False,2,15,Shipped,2023-12-16,2023-12-27,False
1259,13,3008.6183614808097,29.682210194863604,Senior Manager,False,9,64,Hold,2023-12-01,2023-12-13,False
1260,13,4475.7122443961525,26.55775067097923,Employee,False,22,12,Invoiced,2023-04-04,2023-12-31,False
1261,15,3107.7916906871856,19.945340273177113,Employee,False,11,34,Shipped,2022-07-26,2023-11-12,False
1262,15,2772.871352855732,3.3516398947692028,Senior Manager,False,3,89,In Progress,2022-03-15,2023-09-07,False
1263,16,8545.869701059,5.068292966970368,Senior Manager,False,10,96,In Progress,2023-03-01,2023-10-10,False
1264,4,6831.266551089287,25.18711654453373,Senior Manager,False,22,107,Cancelled,2023-05-31,2023-08-31,False
1265,21,7222.49771127357,29.802990845945875,Senior Manager,False,20,31,Invoiced,2022-02-21,2022-06-19,False
1266,1,6957.945274474903,25.78690656926301,Manager,True,12,98,Hold,2022-11-10,2022-11-17,False
1267,2,6205.1319612080615,21.676470906219627,Employee,True,24,1,Ordered,2023-06-24,2023-07-20,False
1268,23,9674.166156802461,21.934280558379594,Manager,False,11,51,Shipped,2023-12-28,2023-12-31,False
1269,22,7239.586178788979,12.84748060051729,Manager,True,5,61,Cancelled,2022-12-04,2023-06-21,False
1270,14,3947.184225922105,5.773437641110425,Senior Manager,False,9,23,Hold,2023-02-09,2023-09-24,False
1271,15,8410.33450023572,26.871237077124434,Senior Manager,True,14,48,In Progress,2022-06-30,2023-11-11,True
1272,6,2415.2208742376456,29.806721433492196,Manager,True,14,97,Shipped,2023-08-09,2023-09-19,False
1273,7,7233.763204134042,2.501195696925426,Employee,False,7,62,Hold,2023-10-18,2023-12-28,False
1274,12,5652.838001892193,16.195486498430917,Employee,False,3,32,Shipped,2022-08-31,2023-05-29,False
1275,16,2280.7391932865557,10.180446320727464,Manager,True,21,56,Shipped,2023-08-22,2023-11-26,False
1276,6,885.3218642684832,0.2684409608633942,Senior Manager,True,3,69,Hold,2022-03-16,2023-01-18,False
1277,8,3200.0900501046785,15.582160400384137,Employee,False,8,70,Hold,2023-07-27,2023-12-15,False
1278,11,9228.251331222134,1.6640793270593912,Senior Manager,False,7,73,In Progress,2023-07-20,2023-11-21,False
1279,14,3154.8077189083783,0.8184089154371976,Employee,False,14,16,In Progress,2023-09-07,2023-11-05,False
1280,14,5703.009089930232,12.711054100409076,Senior Manager,False,7,7,Invoiced,2022-01-01,2023-05-23,False
1281,24,7102.46515742576,2.6285884344946475,Employee,True,5,11,Shipped,2023-02-15,2023-09-18,False
1282,3,6358.791401686702,15.347294219888823,Senior Manager,False,6,88,Hold,2023-03-07,2023-11-09,False
1283,10,4926.596563805109,8.91922244517151,Manager,False,7,21,In Progress,2022-02-13,2023-05-22,False
1284,16,8904.528317754708,8.166514900120351,Manager,True,12,31,In Progress,2023-06-02,2023-12-20,False
1285,21,5172.467632843896,27.972605267225944,Employee,True,6,9,Cancelled,2023-05-26,2023-12-24,False
